,listing_id,monthname,price
3625,9531839,August,90.12903225806451
3626,9531839,December,104.6774193548387
3627,9531839,February,104.71428571428571
3628,9531839,January,104.7741935483871
3629,9531839,July,90.03225806451613
3630,9531839,June,90.0
3631,9531839,March,104.64516129032258
3632,9531839,May,103.29032258064517
3633,9531839,November,104.66666666666667
3634,9531839,October,104.80645161290323
3635,9531839,September,93.86666666666666
3636,9661460,April,125.0
3637,9661460,August,169.09677419354838
3638,9661460,December,125.0
3639,9661460,February,125.0
3640,9661460,January,125.0
3641,9661460,July,171.67741935483872
3642,9661460,June,166.36666666666667
3643,9661460,March,125.0
3644,9661460,May,125.0
3645,9661460,November,165.0
3646,9661460,October,168.5483870967742
3647,9661460,September,165.03333333333333
3648,9716129,April,115.0
3649,9716129,August,115.58064516129032
3650,9716129,December,115.0
3651,9716129,February,115.0
3652,9716129,January,115.0
3653,9716129,July,115.41935483870968
3654,9716129,June,115.13333333333334
3655,9716129,March,115.0
3656,9716129,May,115.0
3657,9716129,November,115.0
3658,9716129,October,115.0
3659,9716129,September,115.76666666666667
3660,9794899,April,240.0
3661,9794899,August,240.0
3662,9794899,December,240.0
3663,9794899,February,240.0
3664,9794899,January,240.0
3665,9794899,July,250.0
3666,9794899,June,250.0
3667,9794899,March,240.0
3668,9794899,May,240.96774193548387
3669,9794899,November,240.0
3670,9794899,October,250.0
3671,9794899,September,240.0
3672,9807236,April,28.0
3673,9807236,August,28.0
3674,9807236,December,28.0
3675,9807236,February,28.0
3676,9807236,January,28.0
3677,9807236,July,28.0
3678,9807236,June,28.0
3679,9807236,March,28.0
3680,9807236,May,28.0
3681,9807236,November,28.0
3682,9807236,October,28.0
3683,9807236,September,28.0
3684,9826677,April,64.5
3685,9826677,August,64.35483870967742
3686,9826677,December,63.87096774193548
3687,9826677,February,64.28571428571429
3688,9826677,January,64.83870967741936
3689,9826677,July,64.35483870967742
3690,9826677,June,64.0
3691,9826677,March,63.87096774193548
3692,9826677,May,64.35483870967742
3693,9826677,November,64.0
3694,9826677,October,64.83870967741936
3695,9826677,September,64.0
3696,9906491,April,86.5
3697,9906491,August,89.19354838709677
3698,9906491,December,86.29032258064517
3699,9906491,February,86.42857142857143
3700,9906491,January,86.61290322580645
3701,9906491,July,87.09677419354838
3702,9906491,June,86.66666666666667
3703,9906491,March,86.29032258064517
3704,9906491,May,86.7741935483871
3705,9906491,November,86.33333333333333
3706,9906491,October,90.0
3707,9906491,September,90.0
3708,9944111,April,124.5
3709,9944111,August,124.35483870967742
3710,9944111,December,123.87096774193549
3711,9944111,February,124.28571428571429
3712,9944111,January,124.83870967741936
3713,9944111,July,124.35483870967742
3714,9944111,June,119.0
3715,9944111,March,123.87096774193549
3716,9944111,May,124.35483870967742
3717,9944111,November,124.0
3718,9944111,October,124.83870967741936
3719,9944111,September,124.0
3720,10014090,April,85.0
3721,10014090,August,85.0
3722,10014090,December,85.0
3723,10014090,February,85.0
3724,10014090,January,85.0
3725,10014090,July,85.0
3726,10014090,June,85.0
3727,10014090,March,85.0
3728,10014090,May,85.0
3729,10014090,November,85.0
3730,10014090,October,85.0
3731,10014090,September,85.0
3732,10085566,April,50.0
3733,10085566,August,50.0
3734,10085566,December,50.0
3735,10085566,February,50.0
3736,10085566,January,50.0
3737,10085566,July,50.0
3738,10085566,June,50.0
3739,10085566,March,50.0
3740,10085566,May,50.0
3741,10085566,November,50.0
3742,10085566,October,50.0
3743,10085566,September,50.0
3744,10089256,April,100.0
3745,10089256,August,100.0
3746,10089256,December,100.0
3747,10089256,February,100.0
3748,10089256,January,100.0
3749,10089256,July,100.7741935483871
3750,10089256,June,100.46666666666667
3751,10089256,March,100.0
3752,10089256,May,100.0
3753,10089256,November,100.0
3754,10089256,October,100.0
3755,10089256,September,100.1
3756,10232448,April,71.0
3757,10232448,August,70.80645161290323
3758,10232448,December,70.16129032258064
3759,10232448,February,70.71428571428571
3760,10232448,January,71.45161290322581
3761,10232448,July,70.80645161290323
3762,10232448,June,70.33333333333333
3763,10232448,March,70.16129032258064
3764,10232448,May,71.45161290322581
3765,10232448,November,70.33333333333333
3766,10232448,October,71.45161290322581
3767,10232448,September,70.33333333333333
3768,10263107,April,249.0
3769,10263107,August,249.0
3770,10263107,December,249.0
3771,10263107,February,249.0
3772,10263107,January,249.0
3773,10263107,July,249.0
3774,10263107,June,249.0
3775,10263107,March,249.0
3776,10263107,May,249.0
3777,10263107,November,249.0
3778,10263107,October,249.0
3779,10263107,September,249.0
3780,10289755,April,95.0
3781,10289755,August,95.0
3782,10289755,December,95.0
3783,10289755,February,95.0
3784,10289755,January,95.0
3785,10289755,July,95.0
3786,10289755,June,95.0
3787,10289755,March,95.0
3788,10289755,May,95.0
3789,10289755,November,95.0
3790,10289755,October,95.0
3791,10289755,September,95.0
3792,10307715,April,125.0
3793,10307715,August,125.0
3794,10307715,December,125.0
3795,10307715,February,125.0
3796,10307715,January,125.0
3797,10307715,July,125.0
3798,10307715,June,125.0
3799,10307715,March,125.0
3800,10307715,May,125.0
3801,10307715,November,125.0
3802,10307715,October,125.0
3803,10307715,September,125.0
3804,10335139,April,259.1333333333333
3805,10335139,August,235.90322580645162
3806,10335139,December,256.8709677419355
3807,10335139,February,188.64285714285714
3808,10335139,January,213.58064516129033
3809,10335139,July,257.38709677419354
3810,10335139,June,236.13333333333333
3811,10335139,March,226.93548387096774
3812,10335139,May,266.5806451612903
3813,10335139,November,261.56666666666666
3814,10335139,October,288.4516129032258
3815,10335139,September,234.6
3816,10360188,April,79.0
3817,10360188,August,67.96774193548387
3818,10360188,December,79.0
3819,10360188,February,79.0
3820,10360188,January,79.0
3821,10360188,July,72.12903225806451
3822,10360188,June,57.666666666666664
3823,10360188,March,79.0
3824,10360188,May,79.0
3825,10360188,November,79.0
3826,10360188,October,79.6774193548387
3827,10360188,September,69.46666666666667
3828,10464357,April,325.0
3829,10464357,August,325.0
3830,10464357,December,325.0
3831,10464357,February,325.0
3832,10464357,January,325.0
3833,10464357,July,325.0
3834,10464357,June,325.0
3835,10464357,March,325.0
3836,10464357,May,325.0
3837,10464357,November,325.0
3838,10464357,October,325.0
3839,10464357,September,325.0
3840,10524188,April,195.0
3841,10524188,August,263.06451612903226
3842,10524188,December,259.83870967741933
3843,10524188,February,195.0
3844,10524188,January,195.0
3845,10524188,July,243.06451612903226
3846,10524188,June,256.5
3847,10524188,March,195.0
3848,10524188,May,195.0
3849,10524188,November,237.0
3850,10524188,October,264.51612903225805
3851,10524188,September,229.33333333333334
3852,10524253,April,128.2
3853,10524253,August,131.16129032258064
3854,10524253,December,155.0
3855,10524253,February,99.82142857142857
3856,10524253,January,106.12903225806451
3857,10524253,July,115.06451612903226
3858,10524253,June,122.8
3859,10524253,March,107.64516129032258
3860,10524253,May,128.03225806451613
3861,10524253,November,134.4
3862,10524253,October,161.48387096774192
3863,10524253,September,140.86666666666667
3864,10545839,April,109.73333333333333
3865,10545839,August,104.93548387096774
3866,10545839,December,106.0
3867,10545839,February,109.57142857142857
3868,10545839,January,109.87096774193549
3869,10545839,July,101.83870967741936
3870,10545839,June,99.03333333333333
3871,10545839,March,109.3225806451613
3872,10545839,May,109.58064516129032
3873,10545839,November,93.73333333333333
3874,10545839,October,106.48387096774194
3875,10545839,September,103.8
3876,10632884,April,62.0
3877,10632884,August,49.935483870967744
3878,10632884,December,48.0
3879,10632884,February,48.0
3880,10632884,January,48.0
3881,10632884,July,50.0
3882,10632884,June,49.833333333333336
3883,10632884,March,51.61290322580645
3884,10632884,May,62.0
3885,10632884,November,48.0
3886,10632884,October,48.0
3887,10632884,September,50.36666666666667
3888,10635789,April,43.4
3889,10635789,August,35.0
3890,10635789,December,43.25806451612903
3891,10635789,February,43.285714285714285
3892,10635789,January,43.354838709677416
3893,10635789,July,35.0
3894,10635789,June,35.93333333333333
3895,10635789,March,43.16129032258065
3896,10635789,May,43.25806451612903
3897,10635789,November,36.5
3898,10635789,October,35.0
3899,10635789,September,35.03333333333333
3900,10674355,April,125.0
3901,10674355,August,125.0
3902,10674355,December,125.0
3903,10674355,February,125.0
3904,10674355,January,125.0
3905,10674355,July,125.0
3906,10674355,June,125.0
3907,10674355,March,125.0
3908,10674355,May,125.0
3909,10674355,November,125.0
3910,10674355,October,125.0
3911,10674355,September,125.0
3912,10684883,April,90.0
3913,10684883,August,90.0
3914,10684883,December,90.0
3915,10684883,February,90.0
3916,10684883,January,90.0
3917,10684883,July,90.0
3918,10684883,June,90.0
3919,10684883,March,90.0
3920,10684883,May,90.0
3921,10684883,November,90.0
3922,10684883,October,90.0
3923,10684883,September,90.0
3924,10785231,April,114.5
3925,10785231,August,114.35483870967742
3926,10785231,December,113.87096774193549
3927,10785231,February,114.28571428571429
3928,10785231,January,114.83870967741936
3929,10785231,July,114.35483870967742
3930,10785231,June,110.33333333333333
3931,10785231,March,113.87096774193549
3932,10785231,May,114.35483870967742
3933,10785231,November,114.0
3934,10785231,October,114.83870967741936
3935,10785231,September,114.0
3936,10853381,April,195.0
3937,10853381,August,190.0
3938,10853381,December,190.0
3939,10853381,February,190.0
3940,10853381,January,190.0
3941,10853381,July,190.0
3942,10853381,June,190.5
3943,10853381,March,191.1290322580645
3944,10853381,May,195.0
3945,10853381,November,190.0
3946,10853381,October,190.0
3947,10853381,September,190.0
3948,10884543,April,131.03333333333333
3949,10884543,August,100.09677419354838
3950,10884543,December,100.0
3951,10884543,February,100.21428571428571
3952,10884543,January,100.0
3953,10884543,July,100.0
3954,10884543,June,103.0
3955,10884543,March,108.45161290322581
3956,10884543,May,130.8709677419355
3957,10884543,November,100.0
3958,10884543,October,100.0
3959,10884543,September,100.5
3960,10900676,April,92.7
3961,10900676,August,92.61290322580645
3962,10900676,December,92.3225806451613
3963,10900676,February,92.57142857142857
3964,10900676,January,92.90322580645162
3965,10900676,July,92.61290322580645
3966,10900676,June,92.4
3967,10900676,March,92.3225806451613
3968,10900676,May,92.90322580645162
3969,10900676,November,92.4
3970,10900676,October,92.90322580645162
3971,10900676,September,92.4
3972,10909034,April,70.0
3973,10909034,August,70.0
3974,10909034,December,70.0
3975,10909034,February,70.0
3976,10909034,January,70.0
3977,10909034,July,70.0
3978,10909034,June,70.0
3979,10909034,March,70.0
3980,10909034,May,70.0
3981,10909034,November,70.0
3982,10909034,October,70.0
3983,10909034,September,70.0
3984,10991982,April,99.0
3985,10991982,August,99.0
3986,10991982,December,99.0
3987,10991982,February,99.0
3988,10991982,January,99.0
3989,10991982,July,99.0
3990,10991982,June,99.0
3991,10991982,March,99.0
3992,10991982,May,99.0
3993,10991982,November,99.0
3994,10991982,October,99.0
3995,10991982,September,99.0
3996,11182596,April,75.0
3997,11182596,August,75.0
3998,11182596,December,75.0
3999,11182596,February,75.0
4000,11182596,January,75.0
4001,11182596,July,75.0
4002,11182596,June,75.0
4003,11182596,March,75.0
4004,11182596,May,75.0
4005,11182596,November,75.0
4006,11182596,October,75.0
4007,11182596,September,75.0
4008,11208688,April,65.0
4009,11208688,August,65.0
4010,11208688,December,65.0
4011,11208688,February,65.0
4012,11208688,January,65.0
4013,11208688,July,65.0
4014,11208688,June,65.0
4015,11208688,March,65.0
4016,11208688,May,65.0
4017,11208688,November,65.0
4018,11208688,October,65.0
4019,11208688,September,65.0
4020,11242744,April,148.0
4021,11242744,August,147.70967741935485
4022,11242744,December,201.90322580645162
4023,11242744,February,147.57142857142858
4024,11242744,January,148.67741935483872
4025,11242744,July,147.70967741935485
4026,11242744,June,147.0
4027,11242744,March,146.74193548387098
4028,11242744,May,147.70967741935485
4029,11242744,November,189.0
4030,11242744,October,171.58064516129033
4031,11242744,September,175.33333333333334
4032,11259371,April,94.0
4033,11259371,August,93.51612903225806
4034,11259371,December,91.90322580645162
4035,11259371,February,93.28571428571429
4036,11259371,January,95.12903225806451
4037,11259371,July,93.51612903225806
4038,11259371,June,92.33333333333333
4039,11259371,March,91.90322580645162
4040,11259371,May,93.51612903225806
4041,11259371,November,92.33333333333333
4042,11259371,October,95.12903225806451
4043,11259371,September,92.33333333333333
4044,11283225,April,92.26666666666667
4045,11283225,August,84.6774193548387
4046,11283225,December,91.90322580645162
4047,11283225,February,92.14285714285714
4048,11283225,January,92.48387096774194
4049,11283225,July,84.61290322580645
4050,11283225,June,84.73333333333333
4051,11283225,March,91.83870967741936
4052,11283225,May,92.2258064516129
4053,11283225,November,85.2
4054,11283225,October,84.0
4055,11283225,September,85.93333333333334
4056,11291801,April,165.0
4057,11291801,August,165.0
4058,11291801,December,166.61290322580646
4059,11291801,February,165.0
4060,11291801,January,165.6451612903226
4061,11291801,July,156.1290322580645
4062,11291801,June,151.16666666666666
4063,11291801,March,165.0
4064,11291801,May,165.0
4065,11291801,November,166.33333333333334
4066,11291801,October,163.5483870967742
4067,11291801,September,163.6
4068,11388248,April,123.2
4069,11388248,August,122.48387096774194
4070,11388248,December,120.09677419354838
4071,11388248,February,122.14285714285714
4072,11388248,January,124.87096774193549
4073,11388248,July,135.6451612903226
4074,11388248,June,119.4
4075,11388248,March,120.09677419354838
4076,11388248,May,122.48387096774194
4077,11388248,November,120.73333333333333
4078,11388248,October,124.87096774193549
4079,11388248,September,120.73333333333333
4080,11421709,April,119.0
4081,11421709,August,119.19354838709677
4082,11421709,December,119.0
4083,11421709,February,119.0
4084,11421709,January,119.0
4085,11421709,July,119.09677419354838
4086,11421709,June,119.0
4087,11421709,March,119.0
4088,11421709,May,119.0
4089,11421709,November,119.0
4090,11421709,October,119.0
4091,11421709,September,120.36666666666666
4092,11483381,April,126.0
4093,11483381,August,125.80645161290323
4094,11483381,December,125.16129032258064
4095,11483381,February,125.71428571428571
4096,11483381,January,126.45161290322581
4097,11483381,July,125.80645161290323
4098,11483381,June,125.33333333333333
4099,11483381,March,125.16129032258064
4100,11483381,May,125.80645161290323
4101,11483381,November,125.33333333333333
4102,11483381,October,126.45161290322581
4103,11483381,September,125.33333333333333
4104,11489172,April,115.0
4105,11489172,August,115.0
4106,11489172,December,115.0
4107,11489172,February,115.0
4108,11489172,January,115.0
4109,11489172,July,115.0
4110,11489172,June,115.0
4111,11489172,March,115.0
4112,11489172,May,115.0
4113,11489172,November,115.0
4114,11489172,October,115.0
4115,11489172,September,115.0
4116,11510567,April,130.0
4117,11510567,August,130.0
4118,11510567,December,130.0
4119,11510567,February,130.0
4120,11510567,January,130.0
4121,11510567,July,130.0
4122,11510567,June,130.0
4123,11510567,March,130.0
4124,11510567,May,130.0
4125,11510567,November,130.0
4126,11510567,October,130.0
4127,11510567,September,130.0
4128,11545230,April,48.0
4129,11545230,August,42.0
4130,11545230,December,48.0
4131,11545230,February,48.0
4132,11545230,January,48.0
4133,11545230,July,42.0
4134,11545230,June,42.0
4135,11545230,March,48.0
4136,11545230,May,47.41935483870968
4137,11545230,November,45.2
4138,11545230,October,42.0
4139,11545230,September,42.1
4140,11553531,April,64.5
4141,11553531,August,64.35483870967742
4142,11553531,December,63.87096774193548
4143,11553531,February,64.28571428571429
4144,11553531,January,64.83870967741936
4145,11553531,July,64.35483870967742
4146,11553531,June,64.0
4147,11553531,March,63.87096774193548
4148,11553531,May,64.83870967741936
4149,11553531,November,64.0
4150,11553531,October,64.83870967741936
4151,11553531,September,64.0
4152,11586894,April,764.9666666666667
4153,11586894,August,625.741935483871
4154,11586894,December,612.0645161290323
4155,11586894,February,764.7142857142857
4156,11586894,January,767.6451612903226
4157,11586894,July,618.9032258064516
4158,11586894,June,641.3
4159,11586894,March,762.516129032258
4160,11586894,May,765.9354838709677
4161,11586894,November,621.8666666666667
4162,11586894,October,625.741935483871
4163,11586894,September,623.6333333333333
4164,11609580,April,120.0
4165,11609580,August,123.03225806451613
4166,11609580,December,108.64516129032258
4167,11609580,February,119.85714285714286
4168,11609580,January,120.16129032258064
4169,11609580,July,120.90322580645162
4170,11609580,June,120.23333333333333
4171,11609580,March,119.58064516129032
4172,11609580,May,119.90322580645162
4173,11609580,November,111.33333333333333
4174,11609580,October,120.19354838709677
4175,11609580,September,123.16666666666667
4176,11618840,April,153.46666666666667
4177,11618840,August,119.58064516129032
4178,11618840,December,119.0
4179,11618840,February,119.0
4180,11618840,January,119.0
4181,11618840,July,119.0
4182,11618840,June,137.13333333333333
4183,11618840,March,127.80645161290323
4184,11618840,May,153.32258064516128
4185,11618840,November,119.0
4186,11618840,October,121.58064516129032
4187,11618840,September,119.73333333333333
4188,11701027,April,50.0
4189,11701027,August,50.0
4190,11701027,December,50.0
4191,11701027,February,50.0
4192,11701027,January,50.0
4193,11701027,July,50.0
4194,11701027,June,35.266666666666666
4195,11701027,March,50.0
4196,11701027,May,50.0
4197,11701027,November,50.0
4198,11701027,October,50.0
4199,11701027,September,50.0
4200,11738931,April,106.8
4201,11738931,August,106.54838709677419
4202,11738931,December,105.70967741935483
4203,11738931,February,106.42857142857143
4204,11738931,January,107.38709677419355
4205,11738931,July,106.54838709677419
4206,11738931,June,105.93333333333334
4207,11738931,March,105.70967741935483
4208,11738931,May,107.38709677419355
4209,11738931,November,105.93333333333334
4210,11738931,October,107.38709677419355
4211,11738931,September,105.93333333333334
4212,11739534,April,40.0
4213,11739534,August,40.0
4214,11739534,December,40.0
4215,11739534,February,40.0
4216,11739534,January,40.0
4217,11739534,July,40.0
4218,11739534,June,40.0
4219,11739534,March,40.0
4220,11739534,May,40.0
4221,11739534,November,40.0
4222,11739534,October,40.0
4223,11739534,September,40.0
4224,11773647,April,156.0
4225,11773647,August,155.80645161290323
4226,11773647,December,155.16129032258064
4227,11773647,February,155.71428571428572
4228,11773647,January,156.4516129032258
4229,11773647,July,155.80645161290323
4230,11773647,June,155.33333333333334
4231,11773647,March,155.16129032258064
4232,11773647,May,156.4516129032258
4233,11773647,November,155.33333333333334
4234,11773647,October,156.4516129032258
4235,11773647,September,155.33333333333334
4236,11811039,April,115.0
4237,11811039,August,115.0
4238,11811039,December,115.0
4239,11811039,February,115.0
4240,11811039,January,115.0
4241,11811039,July,115.0
4242,11811039,June,115.0
4243,11811039,March,115.0
4244,11811039,May,115.0
4245,11811039,November,115.0
4246,11811039,October,115.0
4247,11811039,September,115.0
4248,11925721,April,157.96666666666667
4249,11925721,August,155.90322580645162
4250,11925721,December,157.58064516129033
4251,11925721,February,157.85714285714286
4252,11925721,January,158.2258064516129
4253,11925721,July,156.80645161290323
4254,11925721,June,155.1
4255,11925721,March,157.58064516129033
4256,11925721,May,157.58064516129033
4257,11925721,November,156.33333333333334
4258,11925721,October,155.3548387096774
4259,11925721,September,156.56666666666666
4260,11938223,April,98.0
4261,11938223,August,126.0
4262,11938223,December,105.2258064516129
4263,11938223,February,98.0
4264,11938223,January,98.0
4265,11938223,July,122.35483870967742
4266,11938223,June,126.0
4267,11938223,March,98.0
4268,11938223,May,100.70967741935483
4269,11938223,November,100.8
4270,11938223,October,133.80645161290323
4271,11938223,September,105.73333333333333
4272,11946709,April,150.0
4273,11946709,August,150.0
4274,11946709,December,150.0
4275,11946709,February,150.0
4276,11946709,January,150.0
4277,11946709,July,150.0
4278,11946709,June,150.0
4279,11946709,March,150.0
4280,11946709,May,150.0
4281,11946709,November,150.0
4282,11946709,October,150.0
4283,11946709,September,150.0
4284,11947108,April,111.5
4285,11947108,August,97.48387096774194
4286,11947108,December,96.29032258064517
4287,11947108,February,98.0
4288,11947108,January,98.09677419354838
4289,11947108,July,96.61290322580645
4290,11947108,June,100.23333333333333
4291,11947108,March,111.29032258064517
4292,11947108,May,111.45161290322581
4293,11947108,November,96.4
4294,11947108,October,96.96774193548387
4295,11947108,September,96.33333333333333
4296,11962915,April,83.0
4297,11962915,August,82.90322580645162
4298,11962915,December,82.58064516129032
4299,11962915,February,82.85714285714286
4300,11962915,January,83.2258064516129
4301,11962915,July,82.90322580645162
4302,11962915,June,82.66666666666667
4303,11962915,March,82.58064516129032
4304,11962915,May,83.2258064516129
4305,11962915,November,82.66666666666667
4306,11962915,October,83.2258064516129
4307,11962915,September,82.66666666666667
4308,12105828,April,90.0
4309,12105828,August,90.0
4310,12105828,December,90.0
4311,12105828,February,90.0
4312,12105828,January,90.0
4313,12105828,July,90.0
4314,12105828,June,90.0
4315,12105828,March,90.0
4316,12105828,May,90.0
4317,12105828,November,90.0
4318,12105828,October,90.0
4319,12105828,September,90.0
4320,12107874,April,103.8
4321,12107874,August,103.64516129032258
4322,12107874,December,103.12903225806451
4323,12107874,February,103.57142857142857
4324,12107874,January,104.16129032258064
4325,12107874,July,103.64516129032258
4326,12107874,June,103.26666666666667
4327,12107874,March,103.12903225806451
4328,12107874,May,103.64516129032258
4329,12107874,November,103.26666666666667
4330,12107874,October,104.16129032258064
4331,12107874,September,103.26666666666667
4332,12122743,April,44.0
4333,12122743,August,44.0
4334,12122743,December,44.0
4335,12122743,February,44.0
4336,12122743,January,44.0
4337,12122743,July,44.0
4338,12122743,June,44.0
4339,12122743,March,44.0
4340,12122743,May,44.0
4341,12122743,November,44.0
4342,12122743,October,44.0
4343,12122743,September,44.0
4344,12144656,April,124.0
4345,12144656,August,79.45161290322581
4346,12144656,December,124.0
4347,12144656,February,124.0
4348,12144656,January,124.0
4349,12144656,July,90.64516129032258
4350,12144656,June,85.8
4351,12144656,March,124.0
4352,12144656,May,124.0
4353,12144656,November,124.0
4354,12144656,October,124.0
4355,12144656,September,124.0
4356,12166658,April,49.0
4357,12166658,August,49.0
4358,12166658,December,49.0
4359,12166658,February,49.0
4360,12166658,January,49.0
4361,12166658,July,49.0
4362,12166658,June,49.0
4363,12166658,March,49.0
4364,12166658,May,49.0
4365,12166658,November,49.0
4366,12166658,October,49.0
4367,12166658,September,49.0
4368,12182918,April,72.0
4369,12182918,August,72.0
4370,12182918,December,72.0
4371,12182918,February,72.0
4372,12182918,January,72.0
4373,12182918,July,72.0
4374,12182918,June,72.0
4375,12182918,March,72.0
4376,12182918,May,72.0
4377,12182918,November,72.0
4378,12182918,October,72.0
4379,12182918,September,72.0
4380,12186372,April,96.5
4381,12186372,August,96.45161290322581
4382,12186372,December,96.29032258064517
4383,12186372,February,96.42857142857143
4384,12186372,January,96.61290322580645
4385,12186372,July,97.09677419354838
4386,12186372,June,96.33333333333333
4387,12186372,March,96.29032258064517
4388,12186372,May,96.29032258064517
4389,12186372,November,96.33333333333333
4390,12186372,October,96.61290322580645
4391,12186372,September,97.5
4392,12188215,April,161.2
4393,12188215,August,160.67741935483872
4394,12188215,December,158.93548387096774
4395,12188215,February,160.42857142857142
4396,12188215,January,162.41935483870967
4397,12188215,July,160.67741935483872
4398,12188215,June,159.4
4399,12188215,March,158.93548387096774
4400,12188215,May,160.67741935483872
4401,12188215,November,159.4
4402,12188215,October,162.41935483870967
4403,12188215,September,159.4
4404,12189623,April,107.0
4405,12189623,August,90.0
4406,12189623,December,90.0
4407,12189623,February,90.0
4408,12189623,January,90.0
4409,12189623,July,90.0
4410,12189623,June,91.7
4411,12189623,March,94.38709677419355
4412,12189623,May,107.0
4413,12189623,November,90.0
4414,12189623,October,97.93548387096774
4415,12189623,September,90.0
4416,12222050,April,265.53333333333336
4417,12222050,August,221.41935483870967
4418,12222050,December,220.0
4419,12222050,February,220.0
4420,12222050,January,220.0
4421,12222050,July,221.16129032258064
4422,12222050,June,224.2
4423,12222050,March,231.32258064516128
4424,12222050,May,265.06451612903226
4425,12222050,November,220.0
4426,12222050,October,220.0
4427,12222050,September,232.23333333333332
4428,12229453,April,216.13333333333333
4429,12229453,August,229.32258064516128
4430,12229453,December,227.32258064516128
4431,12229453,February,213.57142857142858
4432,12229453,January,214.67741935483872
4433,12229453,July,239.3548387096774
4434,12229453,June,221.53333333333333
4435,12229453,March,212.74193548387098
4436,12229453,May,210.7741935483871
4437,12229453,November,219.53333333333333
4438,12229453,October,242.09677419354838
4439,12229453,September,230.0
4440,12251952,April,62.2
4441,12251952,August,62.16129032258065
4442,12251952,December,62.03225806451613
4443,12251952,February,62.142857142857146
4444,12251952,January,62.29032258064516
4445,12251952,July,62.16129032258065
4446,12251952,June,62.06666666666667
4447,12251952,March,62.03225806451613
4448,12251952,May,62.16129032258065
4449,12251952,November,62.06666666666667
4450,12251952,October,62.29032258064516
4451,12251952,September,62.06666666666667
4452,12266103,April,244.0
4453,12266103,August,243.70967741935485
4454,12266103,December,242.74193548387098
4455,12266103,February,243.57142857142858
4456,12266103,January,244.67741935483872
4457,12266103,July,243.70967741935485
4458,12266103,June,243.0
4459,12266103,March,242.74193548387098
4460,12266103,May,244.67741935483872
4461,12266103,November,243.0
4462,12266103,October,244.67741935483872
4463,12266103,September,243.0
4464,12281167,April,46.0
4465,12281167,August,48.645161290322584
4466,12281167,December,46.0
4467,12281167,February,46.0
4468,12281167,January,46.0
4469,12281167,July,48.645161290322584
4470,12281167,June,48.3
4471,12281167,March,46.0
4472,12281167,May,46.0
4473,12281167,November,46.96666666666667
4474,12281167,October,48.96774193548387
4475,12281167,September,48.86666666666667
4476,12286328,April,27.0
4477,12286328,August,34.903225806451616
4478,12286328,December,34.774193548387096
4479,12286328,February,27.0
4480,12286328,January,27.0
4481,12286328,July,34.83870967741935
4482,12286328,June,34.8
4483,12286328,March,27.0
4484,12286328,May,27.870967741935484
4485,12286328,November,34.86666666666667
4486,12286328,October,34.903225806451616
4487,12286328,September,34.8
4488,12290379,April,42.833333333333336
4489,12290379,August,40.0
4490,12290379,December,42.645161290322584
4491,12290379,February,42.714285714285715
4492,12290379,January,42.83870967741935
4493,12290379,July,40.096774193548384
4494,12290379,June,40.3
4495,12290379,March,42.54838709677419
4496,12290379,May,42.70967741935484
4497,12290379,November,40.166666666666664
4498,12290379,October,40.0
4499,12290379,September,40.1
4500,12310425,April,347.5
4501,12310425,August,366.1290322580645
4502,12310425,December,376.61290322580646
4503,12310425,February,346.42857142857144
4504,12310425,January,225.6451612903226
4505,12310425,July,362.9032258064516
4506,12310425,June,345.0
4507,12310425,March,344.35483870967744
4508,12310425,May,349.19354838709677
4509,12310425,November,375.8333333333333
4510,12310425,October,349.19354838709677
4511,12310425,September,345.0
4512,12363894,April,255.7
4513,12363894,August,431.16129032258067
4514,12363894,December,448.0
4515,12363894,February,253.0
4516,12363894,January,259.96774193548384
4517,12363894,July,379.61290322580646
4518,12363894,June,319.0
4519,12363894,March,247.7741935483871
4520,12363894,May,253.8709677419355
4521,12363894,November,444.0
4522,12363894,October,448.0
4523,12363894,September,424.4
4524,12377575,April,425.0
4525,12377575,August,425.0
4526,12377575,December,425.0
4527,12377575,February,425.0
4528,12377575,January,425.0
4529,12377575,July,425.0
4530,12377575,June,425.0
4531,12377575,March,425.0
4532,12377575,May,425.0
4533,12377575,November,425.0
4534,12377575,October,425.0
4535,12377575,September,425.0
4536,12400514,April,115.0
4537,12400514,August,114.51612903225806
4538,12400514,December,112.90322580645162
4539,12400514,February,114.28571428571429
4540,12400514,January,116.12903225806451
4541,12400514,July,114.51612903225806
4542,12400514,June,113.33333333333333
4543,12400514,March,112.90322580645162
4544,12400514,May,114.51612903225806
4545,12400514,November,113.33333333333333
4546,12400514,October,116.12903225806451
4547,12400514,September,113.33333333333333
4548,12401202,April,375.0
4549,12401202,August,377.4193548387097
4550,12401202,December,384.6774193548387
4551,12401202,February,375.0
4552,12401202,January,375.0
4553,12401202,July,375.0
4554,12401202,June,382.5
4555,12401202,March,375.0
4556,12401202,May,375.0
4557,12401202,November,385.0
4558,12401202,October,382.258064516129
4559,12401202,September,382.5
4560,12425483,April,44.6
4561,12425483,August,40.0
4562,12425483,December,44.54838709677419
4563,12425483,February,44.57142857142857
4564,12425483,January,44.61290322580645
4565,12425483,July,40.064516129032256
4566,12425483,June,40.06666666666667
4567,12425483,March,44.516129032258064
4568,12425483,May,44.12903225806452
4569,12425483,November,44.56666666666667
4570,12425483,October,44.61290322580645
4571,12425483,September,41.13333333333333
4572,12433546,April,125.86666666666666
